"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","responses","button_pressed","images","left_choice","right_choice"
"true","fullscreen","0","26336","0.0-0.0","","","","","","","",""
"","html-keyboard-response","1","28513","0.0-1.0","2172.3000000715256","Welcome to the experiment. Press any key to begin.","13","","","","",""
"","survey-html-form","2","50179","0.0-2.0","21662.599999904633","","","{""p_id"":""9275"",""age"":""19"",""handedness"":""right"",""sex"":""female"",""other_sex"":""""}","","","",""
"","html-keyboard-response","3","75161","0.0-3.0","24979.599999904633","<p>Please fixate at the center '+' sign which will appear once you press any key. Then, <strong> an image </strong> will be shown in the center of the screen.</p><p>The image will contain an object.This will be followed by a <strong> Choice Screen </strong> containing two objects. Please choose the option <strong>[Click on the object]</strong> that you think was present in the image<p>Press any key to begin.</p>","13","","","","",""
"","html-keyboard-response","4","78178","0.0-4.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","5","78684","0.0-5.0","null","stimuli/images_hvm10/im2.png","","","null","2","6","0"
"","html-button-response","6","100170","0.0-6.0","21481.799999952316","","","","1","","",""
"","html-keyboard-response","7","101177","0.0-7.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","8","101698","0.0-8.0","null","stimuli/images_hvm10/im131.png","","","null","131","6","8"
"","html-button-response","9","111474","0.0-9.0","9772.199999928474","","","","1","","",""
"","html-keyboard-response","10","112477","0.0-10.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","11","112998","0.0-11.0","null","stimuli/images_hvm10/im100.png","","","null","100","0","5"
"","html-button-response","12","115005","0.0-12.0","2004","","","","1","","",""
"","html-keyboard-response","13","116029","0.0-13.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","14","116538","0.0-14.0","null","stimuli/images_hvm10/im157.png","","","null","157","1","7"
"","html-button-response","15","118438","0.0-15.0","1897.3999999761581","","","","1","","",""
"","html-keyboard-response","16","119458","0.0-16.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","17","119961","0.0-17.0","null","stimuli/images_hvm10/im115.png","","","null","115","2","5"
"","html-button-response","18","125493","0.0-18.0","5530.399999976158","","","","1","","",""
"","html-keyboard-response","19","126502","0.0-19.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","20","127013","0.0-20.0","null","stimuli/images_hvm10/im142.png","","","null","142","8","7"
"","html-button-response","21","128629","0.0-21.0","1612.8999999761581","","","","0","","",""
"","html-keyboard-response","22","129633","0.0-22.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","23","130148","0.0-23.0","null","stimuli/images_hvm10/im163.png","","","null","163","8","2"
"","html-button-response","24","131160","0.0-24.0","1009.0999999046326","","","","0","","",""
"","html-keyboard-response","25","132178","0.0-25.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","26","132687","0.0-26.0","null","stimuli/images_hvm10/im187.png","","","null","187","9","0"
"","html-button-response","27","133765","0.0-27.0","1075.9000000953674","","","","1","","",""
"","html-keyboard-response","28","134787","0.0-28.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","29","135293","0.0-29.0","null","stimuli/images_hvm10/im42.png","","","null","42","0","2"
"","html-button-response","30","137086","0.0-30.0","1790.7999999523163","","","","0","","",""
"","html-keyboard-response","31","138098","0.0-31.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","32","138609","0.0-32.0","null","stimuli/images_hvm10/im103.png","","","null","103","4","5"
"","html-button-response","33","139373","0.0-33.0","761.6000000238419","","","","1","","",""
"","html-keyboard-response","34","140389","0.0-34.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","35","140897","0.0-35.0","null","stimuli/images_hvm10/im165.png","","","null","165","5","8"
"","html-button-response","36","143283","0.0-36.0","2382.5","","","","1","","",""
"","html-keyboard-response","37","144289","0.0-37.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","38","144802","0.0-38.0","null","stimuli/images_hvm10/im184.png","","","null","184","4","9"
"","html-button-response","39","145655","0.0-39.0","849.3999999761581","","","","1","","",""
"","html-keyboard-response","40","146669","0.0-40.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","41","147178","0.0-41.0","null","stimuli/images_hvm10/im74.png","","","null","74","3","2"
"","html-button-response","42","148038","0.0-42.0","857.8999999761581","","","","0","","",""
"","html-keyboard-response","43","149049","0.0-43.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","44","149557","0.0-44.0","null","stimuli/images_hvm10/im28.png","","","null","28","4","1"
"","html-button-response","45","150396","0.0-45.0","835.8000000715256","","","","1","","",""
"","html-keyboard-response","46","151413","0.0-46.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","47","151932","0.0-47.0","null","stimuli/images_hvm10/im140.png","","","null","140","7","4"
"","html-button-response","48","152751","0.0-48.0","816.4000000953674","","","","0","","",""
"","html-keyboard-response","49","153757","0.0-49.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","50","154269","0.0-50.0","null","stimuli/images_hvm10/im147.png","","","null","147","7","8"
"","html-button-response","51","155160","0.0-51.0","888.5","","","","0","","",""
"","html-keyboard-response","52","156179","0.0-52.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","53","156683","0.0-53.0","null","stimuli/images_hvm10/im6.png","","","null","6","0","3"
"","html-button-response","54","157628","0.0-54.0","943.2000000476837","","","","0","","",""
"","html-keyboard-response","55","158639","0.0-55.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","56","159142","0.0-56.0","null","stimuli/images_hvm10/im144.png","","","null","144","1","7"
"","html-button-response","57","159834","0.0-57.0","689.3000000715256","","","","1","","",""
"","html-keyboard-response","58","160836","0.0-58.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","59","161346","0.0-59.0","null","stimuli/images_hvm10/im26.png","","","null","26","7","1"
"","html-button-response","60","163166","0.0-60.0","1817.2999999523163","","","","1","","",""
"","html-keyboard-response","61","164178","0.0-61.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","62","164687","0.0-62.0","null","stimuli/images_hvm10/im196.png","","","null","196","3","9"
"","html-button-response","63","165326","0.0-63.0","635.1000000238419","","","","1","","",""
"","html-keyboard-response","64","166339","0.0-64.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","65","166848","0.0-65.0","null","stimuli/images_hvm10/im53.png","","","null","53","2","6"
"","html-button-response","66","167621","0.0-66.0","770.1999999284744","","","","0","","",""
"","html-keyboard-response","67","168629","0.0-67.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","68","169137","0.0-68.0","null","stimuli/images_hvm10/im11.png","","","null","11","2","0"
"","html-button-response","69","169950","0.0-69.0","809.1999999284744","","","","1","","",""
"","html-keyboard-response","70","170969","0.0-70.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","71","171482","0.0-71.0","null","stimuli/images_hvm10/im64.png","","","null","64","3","9"
"","html-button-response","72","172330","0.0-72.0","845","","","","0","","",""
"","html-keyboard-response","73","173347","0.0-73.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","74","173859","0.0-74.0","null","stimuli/images_hvm10/im132.png","","","null","132","3","6"
"","html-button-response","75","174863","0.0-75.0","1001.5","","","","0","","",""
"","html-keyboard-response","76","175868","0.0-76.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","77","176377","0.0-77.0","null","stimuli/images_hvm10/im153.png","","","null","153","6","7"
"","html-button-response","78","177202","0.0-78.0","821.7000000476837","","","","1","","",""
"","html-keyboard-response","79","178218","0.0-79.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","80","178733","0.0-80.0","null","stimuli/images_hvm10/im50.png","","","null","50","3","2"
"","html-button-response","81","179461","0.0-81.0","726.1999999284744","","","","1","","",""
"","html-keyboard-response","82","180479","0.0-82.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","83","180983","0.0-83.0","null","stimuli/images_hvm10/im60.png","","","null","60","7","3"
"","html-button-response","84","181855","0.0-84.0","865.1999999284744","","","","1","","",""
"","html-keyboard-response","85","182866","0.0-85.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","86","183378","0.0-86.0","null","stimuli/images_hvm10/im92.png","","","null","92","7","4"
"","html-button-response","87","184799","0.0-87.0","1418.5","","","","1","","",""
"","html-keyboard-response","88","185810","0.0-88.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","89","186328","0.0-89.0","null","stimuli/images_hvm10/im62.png","","","null","62","5","3"
"","html-button-response","90","187050","0.0-90.0","718.6000000238419","","","","1","","",""
"","html-keyboard-response","91","188058","0.0-91.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","92","188567","0.0-92.0","null","stimuli/images_hvm10/im79.png","","","null","79","9","3"
"","html-button-response","93","189182","0.0-93.0","612.2999999523163","","","","1","","",""
"","html-keyboard-response","94","190189","0.0-94.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","95","190698","0.0-95.0","null","stimuli/images_hvm10/im66.png","","","null","66","3","5"
"","html-button-response","96","191381","0.0-96.0","679.2000000476837","","","","0","","",""
"","html-keyboard-response","97","192387","0.0-97.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","98","192907","0.0-98.0","null","stimuli/images_hvm10/im145.png","","","null","145","7","1"
"","html-button-response","99","193628","0.0-99.0","717","","","","0","","",""
"","html-keyboard-response","100","194637","0.0-100.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","101","195148","0.0-101.0","null","stimuli/images_hvm10/im34.png","","","null","34","1","4"
"","html-button-response","102","195918","0.0-102.0","768.3999999761581","","","","0","","",""
"","html-keyboard-response","103","196922","0.0-103.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","104","197438","0.0-104.0","null","stimuli/images_hvm10/im45.png","","","null","45","5","2"
"","html-button-response","105","198898","0.0-105.0","1457.3999999761581","","","","1","","",""
"","html-keyboard-response","106","199901","0.0-106.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","107","200407","0.0-107.0","null","stimuli/images_hvm10/im33.png","","","null","33","1","8"
"","html-button-response","108","201362","0.0-108.0","951.3000000715256","","","","0","","",""
"","html-keyboard-response","109","202364","0.0-109.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","110","202869","0.0-110.0","null","stimuli/images_hvm10/im68.png","","","null","68","9","3"
"","html-button-response","111","203588","0.0-111.0","715","","","","1","","",""
"","html-keyboard-response","112","204596","0.0-112.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","113","205117","0.0-113.0","null","stimuli/images_hvm10/im19.png","","","null","19","0","6"
"","html-button-response","114","205869","0.0-114.0","749.1000000238419","","","","0","","",""
"","html-keyboard-response","115","206887","0.0-115.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","116","207406","0.0-116.0","null","stimuli/images_hvm10/im129.png","","","null","129","8","6"
"","html-button-response","117","208567","0.0-117.0","1157.6000000238419","","","","0","","",""
"","html-keyboard-response","118","209568","0.0-118.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","119","210078","0.0-119.0","null","stimuli/images_hvm10/im1.png","","","null","1","0","2"
"","html-button-response","120","210712","0.0-120.0","631.8999999761581","","","","0","","",""
"","html-keyboard-response","121","211728","0.0-121.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","122","212243","0.0-122.0","null","stimuli/images_hvm10/im109.png","","","null","109","7","5"
"","html-button-response","123","216530","0.0-123.0","4284","","","","0","","",""
"","html-keyboard-response","124","217536","0.0-124.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","125","218039","0.0-125.0","null","stimuli/images_hvm10/im141.png","","","null","141","0","7"
"","html-button-response","126","218589","0.0-126.0","548.5","","","","1","","",""
"","html-keyboard-response","127","219608","0.0-127.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","128","220117","0.0-128.0","null","stimuli/images_hvm10/im195.png","","","null","195","3","9"
"","html-button-response","129","220706","0.0-129.0","587","","","","1","","",""
"","html-keyboard-response","130","221717","0.0-130.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","131","222220","0.0-131.0","null","stimuli/images_hvm10/im167.png","","","null","167","1","8"
"","html-button-response","132","222961","0.0-132.0","739.6000000238419","","","","1","","",""
"","html-keyboard-response","133","223978","0.0-133.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","134","224486","0.0-134.0","null","stimuli/images_hvm10/im58.png","","","null","58","8","2"
"","html-button-response","135","225050","0.0-135.0","561.7999999523163","","","","1","","",""
"","html-keyboard-response","136","226068","0.0-136.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","137","226588","0.0-137.0","null","stimuli/images_hvm10/im108.png","","","null","108","0","5"
"","html-button-response","138","227507","0.0-138.0","916.1999999284744","","","","1","","",""
"","html-keyboard-response","139","228511","0.0-139.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","140","229015","0.0-140.0","null","stimuli/images_hvm10/im81.png","","","null","81","4","8"
"","html-button-response","141","229994","0.0-141.0","975.6999999284744","","","","0","","",""
"","html-keyboard-response","142","231007","0.0-142.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","143","231510","0.0-143.0","null","stimuli/images_hvm10/im5.png","","","null","5","0","4"
"","html-button-response","144","232171","0.0-144.0","659.0999999046326","","","","0","","",""
"","html-keyboard-response","145","233177","0.0-145.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","146","233687","0.0-146.0","null","stimuli/images_hvm10/im29.png","","","null","29","1","9"
"","html-button-response","147","234317","0.0-147.0","626.6000000238419","","","","0","","",""
"","html-keyboard-response","148","235338","0.0-148.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","149","235842","0.0-149.0","null","stimuli/images_hvm10/im116.png","","","null","116","5","2"
"","html-button-response","150","236431","0.0-150.0","586.6000000238419","","","","0","","",""
"","html-keyboard-response","151","237451","0.0-151.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","152","237957","0.0-152.0","null","stimuli/images_hvm10/im0.png","","","null","0","4","0"
"","html-button-response","153","238536","0.0-153.0","577.5","","","","1","","",""
"","html-keyboard-response","154","239558","0.0-154.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","155","240067","0.0-155.0","null","stimuli/images_hvm10/im17.png","","","null","17","4","0"
"","html-button-response","156","240524","0.0-156.0","453.89999997615814","","","","1","","",""
"","html-keyboard-response","157","241527","0.0-157.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","158","242038","0.0-158.0","null","stimuli/images_hvm10/im97.png","","","null","97","4","8"
"","html-button-response","159","244116","0.0-159.0","2075","","","","0","","",""
"","html-keyboard-response","160","245127","0.0-160.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","161","245638","0.0-161.0","null","stimuli/images_hvm10/im27.png","","","null","27","6","1"
"","html-button-response","162","246219","0.0-162.0","578.4000000953674","","","","1","","",""
"","html-keyboard-response","163","247238","0.0-163.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","164","247757","0.0-164.0","null","stimuli/images_hvm10/im77.png","","","null","77","4","3"
"","html-button-response","165","248525","0.0-165.0","766","","","","1","","",""
"","html-keyboard-response","166","249538","0.0-166.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","167","250047","0.0-167.0","null","stimuli/images_hvm10/im175.png","","","null","175","8","2"
"","html-button-response","168","250735","0.0-168.0","684.8999999761581","","","","0","","",""
"","html-keyboard-response","169","251747","0.0-169.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","170","252256","0.0-170.0","null","stimuli/images_hvm10/im91.png","","","null","91","4","9"
"","html-button-response","171","253790","0.0-171.0","1530.2000000476837","","","","1","","",""
"","html-keyboard-response","172","254798","0.0-172.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","173","255307","0.0-173.0","null","stimuli/images_hvm10/im84.png","","","null","84","4","3"
"","html-button-response","174","256125","0.0-174.0","815","","","","0","","",""
"","html-keyboard-response","175","257142","0.0-175.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","176","257645","0.0-176.0","null","stimuli/images_hvm10/im107.png","","","null","107","5","7"
"","html-button-response","177","258202","0.0-177.0","554.6999999284744","","","","0","","",""
"","html-keyboard-response","178","259208","0.0-178.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","179","259718","0.0-179.0","null","stimuli/images_hvm10/im154.png","","","null","154","7","5"
"","html-button-response","180","260864","0.0-180.0","1142.2000000476837","","","","0","","",""
"","html-keyboard-response","181","261867","0.0-181.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","182","262379","0.0-182.0","null","stimuli/images_hvm10/im156.png","","","null","156","4","7"
"","html-button-response","183","263011","0.0-183.0","629.5","","","","1","","",""
"","html-keyboard-response","184","264018","0.0-184.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","185","264529","0.0-185.0","null","stimuli/images_hvm10/im15.png","","","null","15","0","6"
"","html-button-response","186","265246","0.0-186.0","714.9000000953674","","","","0","","",""
"","html-keyboard-response","187","266248","0.0-187.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","188","266767","0.0-188.0","null","stimuli/images_hvm10/im67.png","","","null","67","2","3"
"","html-button-response","189","268455","0.0-189.0","1685.2000000476837","","","","1","","",""
"","html-keyboard-response","190","269468","0.0-190.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","191","269977","0.0-191.0","null","stimuli/images_hvm10/im90.png","","","null","90","0","4"
"","html-button-response","192","272520","0.0-192.0","2540.5999999046326","","","","0","","",""
"","html-keyboard-response","193","273529","0.0-193.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","194","274039","0.0-194.0","null","stimuli/images_hvm10/im18.png","","","null","18","0","8"
"","html-button-response","195","274607","0.0-195.0","565.5","","","","0","","",""
"","html-keyboard-response","196","275627","0.0-196.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","197","276147","0.0-197.0","null","stimuli/images_hvm10/im128.png","","","null","128","4","6"
